property_id,city,property_type,area_sqft,bedrooms,bathrooms,property_age,distance_to_metro_km,crime_index,school_rating,parking_spaces,furnished,listing_date,price,sold,market_segment
5303,Hyderabad,Independent House,534,1,1,30,15.17,41.59,8.7,3,No,2025-10-19,1048036,1,Budget
5304,Nashik,Independent House,4514,4,4,16,17.87,60.53,8.3,0,Yes,2023-06-06,2525575,0,Budget
5305,Bengaluru,Villa,3045,3,3,21,2.19,66.95,9.3,1,No,2024-07-11,1270241,1,Budget
5306,Mumbai,Independent House,4636,6,1,15,6.85,35.62,5.0,0,No,2023-10-08,3493679,0,Budget
5307,Bengaluru,Apartment,4901,6,1,10,6.77,22.06,4.5,0,No,2023-02-21,2522825,0,Budget
5308,Chennai,Villa,4182,2,1,10,5.06,1.23,7.4,2,No,2023-03-18,2091900,0,Budget
5309,Mumbai,Independent House,4995,3,1,0,14.29,60.34,2.1,3,No,2025-06-29,873046,1,Budget
5310,Delhi,Villa,434,3,4,27,10.37,76.01,9.1,2,Yes,2025-12-21,1420121,1,Budget
5311,Pune,Villa,4177,1,5,26,0.73,47.62,3.5,0,Yes,2025-07-18,1263127,1,Budget
5312,Delhi,Independent House,4149,2,4,3,1.01,79.18,6.8,2,No,2025-10-06,2260715,0,Budget
5313,Delhi,Plot,4519,7,3,19,9.4,93.12,7.5,2,Yes,2024-01-16,3259167,0,Budget
5314,Bengaluru,Apartment,3429,4,2,5,5.47,97.06,7.1,2,Yes,2023-04-30,1347115,1,Budget
5315,Chennai,Apartment,4929,2,3,12,1.05,45.8,8.1,0,Yes,2022-07-05,2745591,0,Budget
5316,Pune,Villa,2662,7,2,20,4.28,37.37,3.8,3,Yes,2022-12-05,3269216,0,Budget
5317,Ahmedabad,Plot,763,7,3,30,2.05,36.58,1.6,3,No,2024-10-31,2058616,0,Budget
5318,Mumbai,Plot,2914,7,5,31,17.47,9.46,4.7,0,No,2023-06-03,3022218,0,Budget
5319,Mumbai,Independent House,1224,1,3,11,4.88,86.52,8.3,1,No,2025-06-17,1117964,1,Budget
5320,Hyderabad,Independent House,1546,4,2,39,10.97,11.7,4.9,1,Yes,2022-08-19,1321876,1,Budget
5321,Nashik,Apartment,997,6,4,22,1.12,59.64,6.6,2,Yes,2023-11-24,3911135,0,Budget
5322,Hyderabad,Independent House,2912,7,2,35,15.63,31.72,9.8,2,No,2024-07-20,3094149,0,Budget
5323,Ahmedabad,Independent House,1003,7,5,31,1.32,42.05,5.7,2,Yes,2025-08-31,2483389,0,Budget
5324,Hyderabad,Villa,1756,4,2,38,4.1,64.41,6.0,3,No,2022-11-15,1439779,1,Budget
5325,Mumbai,Plot,1671,5,1,37,13.36,32.67,1.8,1,No,2022-08-10,1364036,1,Budget
5326,Bengaluru,Plot,4085,2,2,38,19.51,28.06,3.4,3,Yes,2023-08-02,500000,1,Budget
5327,Delhi,Independent House,2520,7,2,23,4.2,11.58,3.8,0,Yes,2024-12-21,2537014,0,Budget
5328,Chennai,Independent House,2129,6,3,7,1.15,37.69,4.8,3,Yes,2023-01-22,3632813,0,Budget
5329,Delhi,Independent House,633,5,3,31,7.81,99.66,5.4,0,No,2025-10-05,1010564,1,Budget
5330,Delhi,Apartment,1611,1,4,23,9.88,93.24,3.9,3,Yes,2023-02-16,1225369,1,Budget
5331,Pune,Apartment,1700,6,1,4,13.87,26.56,9.3,2,No,2023-08-20,2633723,0,Budget
5332,Mumbai,Villa,2866,2,4,11,16.92,47.72,6.5,2,No,2024-06-21,1801551,1,Budget
5333,Ahmedabad,Apartment,4013,2,1,31,8.72,74.18,5.5,1,Yes,2024-05-02,634591,1,Budget
5334,Ahmedabad,Plot,2400,2,2,0,14.0,70.85,3.7,2,Yes,2023-08-15,1586837,1,Budget
5335,Chennai,Apartment,822,7,1,34,4.15,81.25,7.9,2,No,2025-01-26,2184420,0,Budget
5336,Bengaluru,Plot,2472,5,5,31,18.6,56.11,3.8,1,No,2025-04-11,1110755,1,Budget
5337,Pune,Apartment,1851,3,2,14,7.58,23.39,9.3,0,No,2024-06-23,1803351,1,Budget
5338,Nashik,Apartment,2802,7,1,33,2.95,34.24,9.3,1,No,2022-11-14,2613001,0,Budget
5339,Bengaluru,Villa,4403,3,1,33,7.67,7.3,4.1,2,No,2022-10-20,1036448,1,Budget
5340,Hyderabad,Independent House,2302,3,3,7,3.54,77.87,8.1,1,Yes,2025-04-07,2616385,0,Budget
5341,Bengaluru,Independent House,4521,5,1,14,6.82,41.39,6.9,3,No,2022-03-08,2641271,0,Budget
5342,Bengaluru,Independent House,929,5,4,1,15.5,71.04,9.6,1,Yes,2024-09-17,2552243,0,Budget
5343,Delhi,Villa,1331,4,5,24,2.19,91.69,7.8,3,Yes,2024-05-09,2543919,0,Budget
5344,Bengaluru,Plot,4186,7,3,13,1.61,64.54,9.9,2,No,2025-03-10,3835905,0,Budget
5345,Ahmedabad,Apartment,2189,3,2,24,3.07,30.44,9.1,3,No,2023-05-28,2773340,0,Budget
5346,Hyderabad,Villa,1975,5,4,1,8.63,23.84,3.4,0,Yes,2022-11-09,2981345,0,Budget
5347,Hyderabad,Plot,3501,4,2,26,2.96,62.5,8.2,3,No,2023-02-23,2482137,0,Budget
5348,Mumbai,Villa,1710,1,4,16,15.32,64.39,2.8,3,Yes,2024-01-31,859833,1,Budget
5349,Bengaluru,Villa,1865,1,3,7,13.51,31.05,1.2,1,Yes,2023-09-12,830002,1,Budget
5350,Delhi,Plot,3910,5,2,7,18.33,92.61,2.0,1,No,2025-06-27,1729624,1,Budget
5351,Bengaluru,Independent House,4830,4,4,23,18.89,57.65,9.4,0,Yes,2022-09-29,1939262,0,Budget
5352,Nashik,Apartment,2861,4,2,32,7.71,70.16,5.9,1,No,2022-05-14,1254029,1,Budget
5353,Nashik,Independent House,1983,7,4,27,11.13,21.35,4.7,2,Yes,2022-06-25,2513102,0,Budget
5354,Delhi,Villa,989,5,5,13,14.1,74.94,2.3,0,No,2025-12-27,1663189,1,Budget
5355,Mumbai,Plot,2730,7,3,8,13.19,26.5,3.9,2,No,2022-01-04,3075466,0,Budget
5356,Mumbai,Villa,1870,2,5,16,0.95,47.76,6.4,2,No,2023-06-05,1742489,1,Budget
5357,Hyderabad,Independent House,3869,7,5,37,10.5,67.56,8.3,0,No,2022-11-17,2010970,0,Budget
5358,Hyderabad,Independent House,1321,1,1,37,10.6,6.52,6.5,3,Yes,2025-01-30,815791,1,Budget
5359,Pune,Independent House,570,7,2,2,7.27,58.85,6.4,1,No,2025-12-17,3016026,0,Budget
5360,Delhi,Apartment,4698,1,5,10,6.85,41.63,8.7,2,No,2022-06-27,2221448,0,Budget
5361,Bengaluru,Independent House,4775,2,4,22,9.59,62.45,9.3,3,Yes,2022-09-19,1823386,1,Budget
5362,Chennai,Apartment,803,1,3,37,4.42,3.56,1.3,2,No,2025-06-06,500000,1,Budget
5363,Delhi,Apartment,3927,1,1,18,15.95,39.16,4.7,1,No,2022-07-17,1209495,1,Budget
5364,Pune,Independent House,1431,1,3,7,8.07,69.33,3.0,2,No,2023-03-08,500000,1,Budget
5365,Hyderabad,Plot,1805,1,1,7,19.45,83.64,3.7,0,Yes,2022-01-14,500000,1,Budget
5366,Delhi,Villa,2465,3,4,17,4.6,38.51,9.4,2,No,2024-12-25,2478342,0,Budget
5367,Delhi,Villa,1545,5,5,21,11.31,15.28,6.6,3,Yes,2022-05-20,2509800,0,Budget
5368,Hyderabad,Apartment,3965,2,5,6,8.1,56.44,2.3,3,Yes,2024-10-26,1869998,1,Budget
5369,Ahmedabad,Apartment,2302,7,1,19,9.82,40.55,4.3,0,Yes,2025-12-26,1720224,1,Budget
5370,Pune,Apartment,2163,1,5,8,13.65,63.25,6.5,2,No,2025-11-18,2030042,0,Budget
5371,Hyderabad,Villa,4984,6,4,39,10.71,10.6,8.8,3,Yes,2023-12-27,2944501,0,Budget
5372,Mumbai,Apartment,523,7,5,37,9.14,87.71,7.8,3,Yes,2024-10-18,1923186,0,Budget
5373,Bengaluru,Plot,1006,3,2,2,15.06,17.61,4.3,2,No,2023-01-29,1328627,1,Budget
5374,Hyderabad,Plot,4617,5,5,26,17.72,40.24,4.2,0,Yes,2022-05-01,2235065,0,Budget
5375,Pune,Apartment,3321,2,1,30,2.33,17.69,1.3,1,Yes,2022-08-30,890002,1,Budget
5376,Nashik,Villa,1494,7,1,0,14.7,15.64,8.7,0,Yes,2025-05-19,2721588,0,Budget
5377,Mumbai,Independent House,2551,1,5,11,1.07,99.94,1.8,3,Yes,2025-01-30,1198484,1,Budget
5378,Nashik,Villa,3113,1,5,10,3.53,57.52,8.3,2,No,2022-02-17,2931963,0,Budget
5379,Chennai,Independent House,2115,6,4,6,7.56,45.85,5.7,2,No,2024-03-27,1977835,0,Budget
5380,Hyderabad,Independent House,2103,1,2,12,1.21,66.18,6.9,1,Yes,2024-12-29,1329591,1,Budget
5381,Mumbai,Apartment,3859,6,5,37,2.78,79.28,9.1,2,No,2024-02-22,3896227,0,Budget
5382,Bengaluru,Plot,3883,7,2,33,15.63,94.84,6.3,3,Yes,2025-06-07,3143872,0,Budget
5383,Hyderabad,Apartment,2899,4,1,28,6.31,67.85,6.4,1,Yes,2022-09-26,2272025,0,Budget
5384,Bengaluru,Independent House,2289,3,4,6,6.74,85.92,7.2,0,No,2025-12-06,1864060,1,Budget
5385,Ahmedabad,Apartment,2295,5,5,32,18.22,84.0,7.3,3,No,2024-03-12,2557195,0,Budget
5386,Delhi,Independent House,3327,2,3,35,17.22,68.21,2.4,1,Yes,2025-09-03,799371,1,Budget
5387,Nashik,Apartment,3093,7,3,36,12.57,25.71,9.5,2,No,2023-11-24,2387864,0,Budget
5388,Mumbai,Plot,4641,6,1,11,12.15,54.91,2.3,3,No,2025-07-08,2420288,0,Budget
5389,Bengaluru,Plot,3825,7,1,1,1.21,27.15,3.2,0,No,2024-03-25,2506521,0,Budget
5390,Pune,Villa,4105,2,3,2,10.56,86.06,8.2,3,Yes,2024-03-04,1639080,1,Budget
5391,Bengaluru,Independent House,2961,3,3,22,2.57,1.0,9.1,0,No,2024-09-15,2937197,0,Budget
5392,Pune,Independent House,2226,6,2,27,4.99,2.41,2.0,1,Yes,2022-04-19,2423935,0,Budget
5393,Hyderabad,Apartment,3906,3,1,21,13.64,6.49,6.7,2,No,2024-06-08,1175306,1,Budget
5394,Mumbai,Villa,4823,1,3,11,0.25,80.02,6.8,2,Yes,2025-06-02,2061357,0,Budget
5395,Bengaluru,Plot,2875,2,3,33,2.48,37.5,9.0,3,No,2024-03-08,2032432,0,Budget
5396,Chennai,Apartment,3244,1,4,17,3.68,79.46,3.6,3,Yes,2024-05-05,1504104,1,Budget
5397,Bengaluru,Villa,4403,3,3,32,7.42,67.8,3.4,2,Yes,2025-09-23,1896372,0,Budget
5398,Ahmedabad,Plot,3584,6,3,36,5.89,51.94,7.0,2,Yes,2025-09-14,3285914,0,Budget
5399,Chennai,Apartment,3565,3,3,18,10.25,15.35,4.8,2,Yes,2023-07-17,1507932,1,Budget
5400,Mumbai,Plot,3990,3,5,35,17.13,82.86,1.3,1,No,2022-10-01,500000,1,Budget
5401,Ahmedabad,Independent House,2844,5,3,23,4.64,83.79,8.5,0,No,2024-03-09,1964201,0,Budget
5402,Bengaluru,Villa,4552,5,1,32,10.93,16.13,3.8,3,No,2023-06-27,1800946,1,Budget
5403,Pune,Plot,3644,1,5,24,7.39,64.86,8.1,0,Yes,2023-04-01,1672924,1,Budget
5404,Bengaluru,Villa,1093,3,5,1,19.18,3.1,9.8,2,Yes,2022-08-10,2320978,0,Budget
5405,Nashik,Apartment,3473,1,4,5,17.56,22.01,8.3,1,No,2024-12-16,2445777,0,Budget
5406,Hyderabad,Villa,3940,1,5,0,9.76,37.27,8.5,0,No,2023-11-16,2618668,0,Budget
5407,Delhi,Apartment,4613,6,3,20,12.47,45.13,9.1,2,Yes,2022-06-26,3485039,0,Budget
5408,Pune,Villa,2019,6,4,17,4.77,44.75,5.8,1,Yes,2022-12-01,1916503,0,Budget
5409,Nashik,Apartment,4314,5,4,12,9.72,11.63,2.1,2,Yes,2024-01-10,3235924,0,Budget
5410,Chennai,Apartment,4273,4,2,12,15.63,18.82,5.0,2,No,2025-10-18,2558262,0,Budget
5411,Hyderabad,Apartment,4052,5,5,18,2.98,57.96,5.3,0,Yes,2022-11-02,3021128,0,Budget
5412,Mumbai,Plot,964,1,4,33,6.5,95.75,8.9,3,Yes,2024-11-19,1989020,0,Budget
5413,Pune,Independent House,4429,5,2,14,18.6,61.8,4.0,1,Yes,2025-10-08,1470536,1,Budget
5414,Delhi,Villa,895,3,4,5,2.5,39.49,3.6,2,Yes,2023-11-10,2262795,0,Budget
5415,Hyderabad,Independent House,2285,3,5,21,6.79,54.61,3.4,1,No,2024-12-16,1655232,1,Budget
5416,Chennai,Independent House,1200,2,5,2,3.18,73.43,8.1,2,Yes,2024-01-01,1781270,1,Budget
5417,Ahmedabad,Independent House,4308,4,1,33,3.52,40.84,2.8,0,Yes,2024-10-28,1424903,1,Budget
5418,Ahmedabad,Independent House,1040,5,3,37,8.86,43.32,8.6,3,No,2024-07-08,2492694,0,Budget
5419,Delhi,Villa,562,4,3,30,9.81,19.39,2.0,0,No,2025-03-24,1335340,1,Budget
5420,Mumbai,Villa,4746,2,3,22,12.74,3.95,7.2,3,Yes,2025-08-01,2255610,0,Budget
5421,Mumbai,Independent House,1043,3,1,0,19.83,75.62,3.1,0,Yes,2024-05-22,500000,1,Budget
5422,Chennai,Villa,4824,1,1,2,19.2,72.25,4.1,3,No,2022-03-30,1412193,1,Budget
5423,Pune,Villa,2565,5,2,5,14.95,81.05,8.6,1,Yes,2024-03-30,1297315,1,Budget
5424,Chennai,Apartment,4864,7,3,27,18.36,28.1,6.4,3,Yes,2025-11-12,2400942,0,Budget
5425,Bengaluru,Villa,3195,6,2,5,19.18,83.88,4.4,2,Yes,2023-01-16,1571234,1,Budget
5426,Mumbai,Plot,1538,3,2,25,0.27,67.2,7.3,0,Yes,2024-07-31,1395846,1,Budget
5427,Hyderabad,Independent House,4108,2,4,24,13.44,33.55,2.3,2,No,2023-08-28,1195062,1,Budget
5428,Bengaluru,Villa,4690,1,3,8,5.59,77.67,1.7,1,No,2025-03-25,866158,1,Budget
5429,Ahmedabad,Independent House,537,3,1,14,3.28,27.03,1.1,0,Yes,2022-09-29,949169,1,Budget
5430,Ahmedabad,Villa,2083,3,2,32,0.5,36.49,1.3,0,Yes,2023-03-22,592521,1,Budget
5431,Nashik,Independent House,4651,3,3,33,12.57,74.47,5.4,1,Yes,2023-03-29,1187256,1,Budget
5432,Delhi,Plot,1458,5,5,21,14.26,75.44,4.0,3,Yes,2022-01-08,1674729,1,Budget
5433,Bengaluru,Villa,4677,5,3,16,11.49,46.19,8.0,2,Yes,2022-02-28,2009715,0,Budget
5434,Delhi,Villa,2416,6,2,6,10.58,67.49,1.6,3,Yes,2022-02-15,2426365,0,Budget
5435,Chennai,Plot,569,1,5,16,11.09,82.45,1.6,1,Yes,2022-07-02,781718,1,Budget
5436,Bengaluru,Villa,2944,5,3,5,11.34,95.88,10.0,2,No,2025-10-31,3192805,0,Budget
5437,Chennai,Independent House,4303,2,5,14,3.96,89.77,1.8,1,No,2024-08-22,1754604,1,Budget
5438,Nashik,Plot,1787,7,2,4,16.24,74.35,1.7,0,Yes,2022-01-31,1618924,1,Budget
5439,Mumbai,Apartment,3451,7,4,4,13.88,4.54,5.1,1,No,2023-01-03,3033851,0,Budget
5440,Ahmedabad,Independent House,4066,1,3,38,3.61,16.6,1.6,1,No,2023-06-14,1009148,1,Budget
5441,Nashik,Villa,3160,3,4,24,9.71,77.73,1.9,0,No,2025-09-05,1171721,1,Budget
5442,Ahmedabad,Independent House,4235,2,5,18,8.77,38.63,6.7,0,Yes,2022-12-19,1539035,1,Budget
5443,Mumbai,Plot,3349,3,3,39,5.59,73.08,5.5,3,Yes,2023-02-15,1332526,1,Budget
5444,Chennai,Villa,1760,1,1,30,12.62,2.5,8.1,0,Yes,2024-12-23,500000,1,Budget
5445,Mumbai,Villa,2449,6,4,1,17.52,80.96,7.5,0,No,2025-06-23,1548745,1,Budget
5446,Ahmedabad,Plot,822,7,4,21,12.96,96.19,4.2,1,Yes,2022-05-02,1523424,1,Budget
5447,Ahmedabad,Apartment,4373,3,5,7,6.05,71.92,1.3,2,Yes,2024-03-18,1709671,1,Budget
5448,Delhi,Villa,3229,7,2,28,1.24,59.27,6.2,2,Yes,2023-07-15,3262087,0,Budget
5449,Hyderabad,Villa,545,4,1,12,1.74,86.81,4.7,0,No,2024-09-29,1799917,1,Budget
5450,Nashik,Villa,2773,2,2,7,7.21,62.6,9.5,1,No,2024-12-12,2532546,0,Budget
5451,Bengaluru,Apartment,629,6,3,10,12.07,36.79,2.8,3,No,2023-05-21,2625056,0,Budget
5452,Ahmedabad,Independent House,2341,6,2,24,18.77,41.2,7.5,1,No,2024-03-26,2101732,0,Budget
5453,Nashik,Apartment,2269,6,4,17,9.18,82.03,9.9,0,Yes,2022-12-20,1782458,1,Budget
5454,Delhi,Independent House,3065,7,1,16,14.99,82.54,2.8,3,Yes,2024-10-07,2108042,0,Budget
5455,Mumbai,Villa,3993,1,3,33,0.27,15.72,3.6,0,Yes,2024-12-09,1531878,1,Budget
5456,Delhi,Independent House,4266,1,3,14,12.52,60.32,6.1,3,No,2022-07-20,1158888,1,Budget
5457,Pune,Independent House,3229,3,4,21,5.29,10.69,6.7,3,No,2024-07-02,2840185,0,Budget
5458,Pune,Independent House,3736,3,2,33,17.89,40.31,2.0,3,Yes,2023-09-30,1254323,1,Budget
5459,Bengaluru,Independent House,1641,2,3,16,9.41,97.57,5.3,3,Yes,2024-11-29,1239686,1,Budget
5460,Delhi,Villa,3695,5,3,8,14.5,10.41,8.3,1,No,2024-04-27,3448823,0,Budget
5461,Chennai,Plot,1784,2,3,2,10.09,76.85,7.1,2,No,2023-12-19,2409069,0,Budget
5462,Bengaluru,Apartment,3762,6,1,10,8.9,41.21,9.6,2,Yes,2022-02-26,2533515,0,Budget
5463,Chennai,Independent House,1788,4,4,17,0.36,7.38,6.5,2,No,2024-07-12,2680813,0,Budget
5464,Bengaluru,Villa,505,7,3,27,12.73,7.65,2.5,0,Yes,2025-04-14,2036264,0,Budget
5465,Pune,Villa,4050,2,1,14,2.94,96.12,8.4,0,Yes,2022-04-22,1257325,1,Budget
5466,Bengaluru,Villa,2221,3,1,13,15.85,90.91,6.7,3,No,2022-05-21,1365935,1,Budget
5467,Pune,Villa,684,5,5,28,13.08,88.66,4.1,0,Yes,2024-07-18,1268425,1,Budget
5468,Ahmedabad,Independent House,995,5,3,33,15.07,45.38,5.7,2,Yes,2022-12-11,1415415,1,Budget
5469,Mumbai,Apartment,3283,2,5,27,17.17,64.45,3.2,2,Yes,2024-01-21,1079926,1,Budget
5470,Chennai,Villa,1462,4,5,11,11.2,3.48,6.1,3,Yes,2025-08-12,2709278,0,Budget
5471,Delhi,Apartment,3748,2,1,1,6.95,30.75,4.5,2,No,2022-03-21,1779715,1,Budget
5472,Ahmedabad,Apartment,3286,1,3,12,7.53,99.62,6.3,2,Yes,2024-07-12,1170902,1,Budget
5473,Ahmedabad,Apartment,3477,5,1,37,4.05,85.82,3.3,3,No,2022-06-18,2301142,0,Budget
5474,Bengaluru,Plot,951,1,2,37,1.71,21.94,3.4,1,Yes,2025-04-26,516356,1,Budget
5475,Pune,Villa,3859,7,3,1,17.2,47.12,4.4,1,No,2024-02-09,3428858,0,Budget
5476,Nashik,Villa,4961,4,2,10,9.24,85.76,2.2,2,No,2025-05-19,1178110,1,Budget
5477,Chennai,Villa,3560,4,2,3,4.48,27.32,9.5,3,Yes,2024-07-28,2806349,0,Budget
5478,Ahmedabad,Apartment,4005,3,4,1,14.3,51.94,5.4,1,Yes,2022-01-26,1634841,1,Budget
5479,Bengaluru,Villa,1735,2,2,25,12.24,26.14,5.9,3,Yes,2024-03-20,1076053,1,Budget
5480,Hyderabad,Villa,4797,2,2,26,4.96,63.91,3.2,3,Yes,2024-02-11,1237230,1,Budget
5481,Mumbai,Apartment,1095,6,5,25,3.05,22.39,9.6,0,No,2023-05-13,3406211,0,Budget
5482,Mumbai,Villa,3444,2,3,20,15.19,6.35,6.2,2,Yes,2025-05-06,940280,1,Budget
5483,Nashik,Independent House,4954,1,2,29,3.78,90.49,2.4,0,Yes,2022-07-19,500000,1,Budget
5484,Pune,Plot,2346,6,5,17,14.38,64.78,6.4,3,No,2022-06-25,3014922,0,Budget
5485,Bengaluru,Independent House,3122,4,1,30,0.79,15.58,7.0,2,No,2024-06-03,1258063,1,Budget
5486,Chennai,Independent House,1923,6,1,11,6.72,39.08,1.4,2,No,2025-02-11,1867045,1,Budget
5487,Pune,Independent House,2083,4,3,28,7.43,81.6,2.9,1,Yes,2025-06-24,864406,1,Budget
5488,Mumbai,Apartment,2206,6,2,7,8.81,31.78,5.8,2,No,2024-08-04,2885697,0,Budget
5489,Pune,Villa,509,1,4,2,10.75,60.55,7.2,1,No,2023-01-19,1126877,1,Budget
5490,Mumbai,Independent House,2647,2,4,18,3.12,81.73,9.4,2,Yes,2023-02-10,2391739,0,Budget
5491,Pune,Independent House,1191,2,2,35,10.28,45.65,5.4,3,Yes,2022-04-25,500000,1,Budget
5492,Nashik,Villa,3039,1,1,6,13.79,97.29,1.9,1,Yes,2025-03-19,581341,1,Budget
5493,Delhi,Apartment,1386,7,1,5,15.5,62.07,4.2,3,No,2025-07-11,2215727,0,Budget
5494,Nashik,Independent House,4283,6,5,14,7.08,22.3,2.2,0,Yes,2023-07-21,2793402,0,Budget
5495,Nashik,Villa,4125,6,5,39,9.66,97.79,2.0,1,No,2022-10-07,2312877,0,Budget
5496,Delhi,Villa,472,3,4,24,16.88,82.09,5.5,2,No,2025-12-28,697184,1,Budget
5497,Delhi,Plot,3164,3,5,27,18.27,70.83,5.9,1,No,2022-04-18,1458249,1,Budget
5498,Ahmedabad,Independent House,2882,6,2,31,8.55,43.0,2.9,0,Yes,2025-03-31,2351395,0,Budget
5499,Ahmedabad,Independent House,4389,6,5,0,1.84,55.54,7.8,0,No,2022-06-19,4157625,0,Budget
5500,Bengaluru,Plot,4205,7,3,34,7.51,1.46,5.1,1,No,2022-02-19,2980023,0,Budget
5501,Chennai,Villa,991,2,4,25,19.73,15.16,1.9,1,No,2024-10-17,926026,1,Budget
5502,Chennai,Villa,4610,2,1,36,15.45,44.6,2.2,0,No,2025-06-05,500000,1,Budget
5503,Bengaluru,Independent House,424,7,5,38,15.94,49.81,3.6,0,Yes,2024-11-05,1756518,1,Budget
5504,Nashik,Independent House,2740,1,3,22,18.04,73.02,2.3,3,Yes,2025-05-20,595886,1,Budget
5505,Nashik,Plot,1426,7,1,18,0.16,64.66,5.9,2,Yes,2024-08-07,2267432,0,Budget
5506,Mumbai,Independent House,4299,7,5,26,5.65,86.74,2.5,0,No,2022-11-29,2445221,0,Budget
5507,Mumbai,Independent House,4810,5,2,9,11.62,23.23,4.7,2,Yes,2025-03-15,2258357,0,Budget
5508,Chennai,Apartment,1830,4,4,34,3.71,74.96,1.7,2,Yes,2024-03-27,1243574,1,Budget
5509,Bengaluru,Plot,1968,2,1,37,4.69,37.58,5.8,0,No,2025-01-09,1259621,1,Budget
5510,Hyderabad,Villa,1512,6,1,7,18.9,48.23,6.6,2,No,2025-01-05,2110203,0,Budget
5511,Ahmedabad,Independent House,4598,2,3,10,19.82,90.18,2.8,0,Yes,2023-03-17,1569287,1,Budget
5512,Hyderabad,Villa,2276,5,4,10,16.7,45.06,6.8,3,Yes,2024-10-22,2898738,0,Budget
5513,Bengaluru,Independent House,558,3,4,38,19.3,12.38,9.3,2,No,2023-08-17,2047631,0,Budget
5514,Mumbai,Apartment,3008,4,3,13,13.69,59.97,9.8,2,Yes,2022-11-30,2324159,0,Budget
5515,Chennai,Plot,1133,5,5,30,0.97,73.72,4.4,2,No,2025-08-11,2422487,0,Budget
5516,Chennai,Plot,4854,1,3,28,8.48,43.03,6.3,3,Yes,2025-03-13,2132684,0,Budget
5517,Mumbai,Villa,2428,3,1,7,15.49,95.95,5.5,2,Yes,2022-07-01,500000,1,Budget
5518,Hyderabad,Apartment,1164,4,1,17,18.86,44.28,9.2,0,Yes,2023-02-07,2136333,0,Budget
5519,Pune,Villa,2937,3,2,15,16.07,24.93,2.3,0,Yes,2024-11-12,746836,1,Budget
5520,Pune,Apartment,591,7,4,19,17.08,65.14,4.6,2,No,2025-09-26,1306002,1,Budget
5521,Mumbai,Independent House,643,5,1,38,12.08,97.88,9.8,2,No,2024-05-03,1866998,1,Budget
5522,Pune,Independent House,1333,4,1,11,11.04,28.63,8.9,0,No,2025-04-24,1933803,0,Budget
5523,Delhi,Apartment,4330,7,4,12,3.79,7.24,5.9,2,Yes,2022-03-22,3191523,0,Budget
5524,Bengaluru,Independent House,1500,2,5,30,4.55,62.09,1.5,2,No,2025-06-25,1615694,1,Budget
5525,Bengaluru,Plot,1132,7,4,29,13.27,27.35,5.9,3,No,2024-08-28,2655339,0,Budget
5526,Mumbai,Apartment,4452,1,1,17,11.77,66.67,6.7,2,No,2025-02-20,789060,1,Budget
5527,Nashik,Apartment,1180,3,4,29,16.61,14.26,9.4,0,Yes,2023-08-25,1946044,0,Budget
5528,Ahmedabad,Villa,1193,6,5,29,13.22,7.65,4.2,2,No,2023-02-16,2678877,0,Budget
5529,Hyderabad,Apartment,3353,1,1,33,13.49,24.23,3.9,0,No,2023-01-25,714750,1,Budget
5530,Mumbai,Villa,3180,3,5,11,1.91,82.84,2.2,0,No,2024-03-02,1307790,1,Budget
5531,Pune,Apartment,490,7,2,15,14.31,3.01,2.3,0,Yes,2023-06-30,1787791,1,Budget
5532,Hyderabad,Plot,2835,3,5,35,19.94,51.26,8.3,3,Yes,2022-08-19,1734052,1,Budget
5533,Nashik,Plot,2041,6,1,24,6.36,92.71,4.3,3,Yes,2022-03-10,1928797,0,Budget
5534,Pune,Plot,3758,3,4,23,8.58,14.58,8.1,3,Yes,2023-01-07,2826605,0,Budget
5535,Chennai,Villa,4256,7,5,18,10.47,64.7,8.4,0,No,2022-01-03,3765877,0,Budget
5536,Ahmedabad,Villa,3467,1,4,20,9.23,15.5,7.0,3,Yes,2024-06-30,1579282,1,Budget
5537,Delhi,Independent House,835,2,1,30,2.45,91.87,9.3,0,No,2024-07-07,873288,1,Budget
5538,Pune,Villa,2228,3,4,28,11.53,62.8,3.8,2,No,2024-08-19,523584,1,Budget
5539,Delhi,Villa,2316,5,1,29,10.21,76.74,5.3,1,Yes,2025-12-16,1419640,1,Budget
5540,Hyderabad,Plot,446,6,1,23,11.71,57.97,6.0,1,Yes,2023-02-10,1398688,1,Budget
5541,Delhi,Apartment,2754,5,5,37,10.71,69.17,7.0,3,Yes,2024-02-01,3042418,0,Budget
5542,Hyderabad,Villa,513,6,2,3,2.54,99.7,8.5,2,No,2024-07-25,1278712,1,Budget
5543,Hyderabad,Independent House,1481,1,3,2,7.62,73.16,2.6,0,No,2022-06-25,1006548,1,Budget
5544,Hyderabad,Apartment,4539,1,5,26,16.26,42.13,6.8,2,Yes,2022-01-11,870198,1,Budget
5545,Hyderabad,Villa,3702,7,2,35,19.48,43.25,4.6,3,Yes,2023-01-08,3108762,0,Budget
5546,Hyderabad,Apartment,793,5,5,10,19.83,90.21,8.4,0,Yes,2023-11-16,2500136,0,Budget
5547,Pune,Apartment,1989,6,5,10,15.18,72.57,3.7,1,No,2025-08-25,2077879,0,Budget
5548,Hyderabad,Apartment,1837,2,1,9,8.32,59.71,1.1,2,Yes,2022-01-21,500000,1,Budget
5549,Pune,Apartment,1925,2,2,32,0.73,46.02,5.6,0,No,2022-03-06,759320,1,Budget
